"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.setting","Input.behavior","Answer.commentbox","Answer.expected1_category1","Answer.expected1_category2","Answer.expected1_category3","Answer.expected1_category4","Answer.expected1_category5","Answer.expected1_category6","Answer.expected1_category7","Answer.expected1_relation1","Answer.expected1_relation2","Answer.expected1_relation3","Answer.expected1_relation4","Answer.expected1_relation5","Answer.expected1_relation6","Answer.expected1_relation7","Answer.expected1_type1","Answer.expected1_type2","Answer.expected1_type3","Answer.expected1_type4","Answer.expected1_type5","Answer.expected1_type6","Answer.expected1_type7","Answer.expected1_value1","Answer.expected1_value2","Answer.expected1_value3","Answer.expected1_value4","Answer.expected1_value5","Answer.expected1_value6","Answer.expected1_value7","Answer.expected2_category1","Answer.expected2_category2","Answer.expected2_category3","Answer.expected2_relation1","Answer.expected2_relation2","Answer.expected2_relation3","Answer.expected2_type1","Answer.expected2_type2","Answer.expected2_type3","Answer.expected2_value1","Answer.expected2_value2","Answer.expected2_value3","Answer.expected3_category1","Answer.expected3_category2","Answer.expected3_category3","Answer.expected3_relation1","Answer.expected3_relation2","Answer.expected3_relation3","Answer.expected3_type1","Answer.expected3_type2","Answer.expected3_type3","Answer.expected3_value1","Answer.expected3_value2","Answer.expected3_value3","Answer.expected_always.on","Answer.expected_never.on","Answer.normal1_category1","Answer.normal1_category2","Answer.normal1_category3","Answer.normal1_category4","Answer.normal1_category5","Answer.normal1_category6","Answer.normal1_category7","Answer.normal1_category8","Answer.normal1_category9","Answer.normal1_relation1","Answer.normal1_relation2","Answer.normal1_relation3","Answer.normal1_relation4","Answer.normal1_relation5","Answer.normal1_relation6","Answer.normal1_relation7","Answer.normal1_relation8","Answer.normal1_relation9","Answer.normal1_type1","Answer.normal1_type2","Answer.normal1_type3","Answer.normal1_type4","Answer.normal1_type5","Answer.normal1_type6","Answer.normal1_type7","Answer.normal1_type8","Answer.normal1_type9","Answer.normal1_value1","Answer.normal1_value2","Answer.normal1_value3","Answer.normal1_value4","Answer.normal1_value5","Answer.normal1_value6","Answer.normal1_value7","Answer.normal1_value8","Answer.normal1_value9","Answer.normal2_category1","Answer.normal2_category2","Answer.normal2_relation1","Answer.normal2_relation2","Answer.normal2_type1","Answer.normal2_type2","Answer.normal2_value1","Answer.normal2_value2","Answer.normal3_category1","Answer.normal3_category2","Answer.normal3_relation1","Answer.normal3_relation2","Answer.normal3_type1","Answer.normal3_type2","Answer.normal3_value1","Answer.normal3_value2","Answer.normal4_category1","Answer.normal4_category2","Answer.normal4_relation1","Answer.normal4_relation2","Answer.normal4_type1","Answer.normal4_type2","Answer.normal4_value1","Answer.normal4_value2","Answer.normal5_category1","Answer.normal5_relation1","Answer.normal5_type1","Answer.normal5_value1","Answer.normal_always.on","Answer.normal_never.on","Answer.search","Answer.taboo1_category1","Answer.taboo1_category2","Answer.taboo1_category3","Answer.taboo1_category4","Answer.taboo1_category5","Answer.taboo1_relation1","Answer.taboo1_relation2","Answer.taboo1_relation3","Answer.taboo1_relation4","Answer.taboo1_relation5","Answer.taboo1_type1","Answer.taboo1_type2","Answer.taboo1_type3","Answer.taboo1_type4","Answer.taboo1_type5","Answer.taboo1_value1","Answer.taboo1_value2","Answer.taboo1_value3","Answer.taboo1_value4","Answer.taboo1_value5","Answer.taboo2_category1","Answer.taboo2_category2","Answer.taboo2_category3","Answer.taboo2_relation1","Answer.taboo2_relation2","Answer.taboo2_relation3","Answer.taboo2_type1","Answer.taboo2_type2","Answer.taboo2_type3","Answer.taboo2_value1","Answer.taboo2_value2","Answer.taboo2_value3","Answer.taboo3_category1","Answer.taboo3_relation1","Answer.taboo3_type1","Answer.taboo3_value1","Answer.taboo_always.on","Answer.taboo_never.on","Approve","Reject"
"3RIHDBQ1NFX4H4OA9NE7HIF0V0KMHJ","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Mon Jul 18 14:51:02 PDT 2022","1","BatchId:4783654;OriginalHitTemplateId:928390828;","21600","1123200","Sun Aug 07 14:51:02 PDT 2022","","","3AQF3RZ55AHL1PA5HJOSDL2UTPUF6A","A2DDPSXH2X96RF","Approved","Thu Jul 28 12:15:54 PDT 2022","Thu Jul 28 12:21:54 PDT 2022","Wed Aug 10 12:21:54 PDT 2022","Thu Jul 28 18:00:41 PDT 2022","","","360","100% (22/22)","100% (7/7)","100% (7/7)","arena","call fouls","","the PERSON PERFORMING BEHAVIOR's role","some OTHER PERSON's role","some OTHER PERSON's attribute","","","","","is","is","is","","","","","arena role","arena role","condition or state","","","","","referee","player","playing a game","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","some OTHER PERSON's role","some OTHER PERSON's attribute","","","","","","","is","is","is","","","","","","","arena role","arena role","condition or state","","","","","","","spectator","player","playing a game","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","","the PERSON PERFORMING BEHAVIOR's role","some OTHER PERSON's role","some OTHER PERSON's attribute","","","is","is","is","","","arena role","arena role","condition or state","","","coach","referee","quiet","","","the PERSON PERFORMING BEHAVIOR's role","some OTHER PERSON's role","some OTHER PERSON's attribute","is","is","is","arena role","arena role","condition or state","player","referee","quiet","","","","","false","false"
"3W0KKJIARS8GY5NEL77LPSUX3CZK8X","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Mon Jul 18 14:51:02 PDT 2022","1","BatchId:4783654;OriginalHitTemplateId:928390828;","21600","1123200","Sun Aug 07 14:51:02 PDT 2022","","","358010RM5GSNG1GRIL2MVKI0ENLXVE","A2DDPSXH2X96RF","Approved","Thu Jul 28 13:00:59 PDT 2022","Thu Jul 28 13:05:00 PDT 2022","Wed Aug 10 13:05:00 PDT 2022","Thu Jul 28 18:02:54 PDT 2022","","","241","100% (22/22)","100% (7/7)","100% (7/7)","car dealership","set up a date with someone","","the PERSON PERFORMING BEHAVIOR's attribute","some OTHER PERSON's attribute","some OTHER PERSON's attribute","","","","","is","is","is NOT","","","","","condition or state","condition or state","characteristic","","","","","single","single","rude","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's attribute","some OTHER PERSON's attribute","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","is","is","is","","","","","","","condition or state","condition or state","characteristic","","","","","","","single","single","bold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","","the PERSON PERFORMING BEHAVIOR's attribute","some OTHER PERSON's attribute","some OTHER PERSON's attribute","the PERSON PERFORMING BEHAVIOR's attribute","","is NOT","is NOT","is","is","","condition or state","condition or state","characteristic","characteristic","","single","single","boring","shy","","","","","","","","","","","","","","","","","","false","false"
"3ZZAYRN1I7QIMG0HMXA9N57T1UUTOF","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Mon Jul 18 14:51:02 PDT 2022","1","BatchId:4783654;OriginalHitTemplateId:928390828;","21600","1123200","Sun Aug 07 14:51:02 PDT 2022","","","3IKZ72A5B6FT8AGXG0A9FWOGO7XFNI","A39SK1E6IMQBD5","Submitted","Wed Jul 27 05:41:19 PDT 2022","Wed Jul 27 05:42:42 PDT 2022","Tue Aug 09 05:42:42 PDT 2022","","","","83","75% (888/1182)","75% (885/1179)","68% (634/928)","basketball court","skip and dance around the court","","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","is NOT","","","","","","","condition or state","","","","","","","dead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","is","","","","","","","","","basketball court role","","","","","","","","","a player","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","","the PERSON PERFORMING BEHAVIOR's attribute","","","","","is","","","","","condition or state","","","","","dead","","","","","","","","","","","","","","","","","","","","","false","false"
"3N2YPY1GI7XBNHRHXE7SJB10UD4EVC","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Mon Jul 18 14:51:02 PDT 2022","1","BatchId:4783654;OriginalHitTemplateId:928390828;","21600","1123200","Sun Aug 07 14:51:02 PDT 2022","","","3OWEPKL08BBGTH1RYHCXR4BZR49N7O","A2XQDQBQ2TQO5X","Approved","Mon Aug 01 16:04:51 PDT 2022","Mon Aug 01 16:14:14 PDT 2022","Sun Aug 14 16:14:14 PDT 2022","Mon Aug 01 17:11:21 PDT 2022","","","563","100% (5/5)","100% (5/5)","100% (5/5)","boat","stand up and wave your arms around","","the environment","the PERSON PERFORMING BEHAVIOR's role","","","","","","is","is","","","","","","safety situation","boat role","","","","","","Unsafe, such as the boat is sinking or on fire","to signal other boats or planes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR's attribute","some OTHER PERSON's role","the PERSON PERFORMING BEHAVIOR's role","","","","is","is","is","is","is","is","","","","boat role","age bracket","age bracket","age bracket","boat role","friend role","","","","dancer","toddler","preschooler","gradeschooler","DJ","trying to get the attention of a friend","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR's attribute","","is","is","is","is","","boat role","condition or state","condition or state","characteristic","","captain","asleep","immobile","shy","","","","","","","","","","","","","","","","","","false","false"
"3R5OYNIC2D807GCI1XNOC5CJBZQTPW","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Mon Jul 18 14:51:02 PDT 2022","1","BatchId:4783654;OriginalHitTemplateId:928390828;","21600","1123200","Sun Aug 07 14:51:02 PDT 2022","","","3LEP4MGT3IZU9HD4M4AA01L1U67DBL","ABQIAXRO48J6C","Approved","Wed Jul 20 06:04:47 PDT 2022","Wed Jul 20 06:04:56 PDT 2022","Tue Aug 02 06:04:56 PDT 2022","Thu Jul 21 15:42:36 PDT 2022","","","9","100% (201/201)","100% (159/159)","0% (0/0)","arena","leave garbage on the floor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false"
"378G7J1SJMXO26RMNOCO5DKE1M6EWM","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Mon Jul 18 14:51:02 PDT 2022","1","BatchId:4783654;OriginalHitTemplateId:928390828;","21600","1123200","Sun Aug 07 14:51:02 PDT 2022","","","3FK0YFF9P1FVCCBWI6147ZLFYBYVVS","A2RBF3IIJP15IH","Submitted","Thu Jul 28 08:07:25 PDT 2022","Thu Jul 28 08:11:21 PDT 2022","Wed Aug 10 08:11:21 PDT 2022","","","","236","100% (436/436)","100% (358/358)","100% (34/34)","attic","hang out in the dark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","the PERSON PERFORMING BEHAVIOR's role","some OTHER PERSON's role","the PERSON PERFORMING BEHAVIOR is also doing","","","","","","","is","is","is","","","","","","","attic role","attic role","attic behavior","","","","","","","resident","resident","watch a scary movie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","","the PERSON PERFORMING BEHAVIOR's role","","","","","is","","","","","attic role","","","","","pest control technician","","","","","the PERSON PERFORMING BEHAVIOR's role","","","is","","","attic role","","","insulation installer","","","","","","","false","false"
"3BVS8WK9Q1U8U8VXOG6J3E5LJEVBIC","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Mon Jul 18 14:51:02 PDT 2022","1","BatchId:4783654;OriginalHitTemplateId:928390828;","21600","1123200","Sun Aug 07 14:51:02 PDT 2022","","","379J5II41QFBEWDG9CAOKMZR6CMEL2","ABQIAXRO48J6C","Approved","Wed Jul 20 06:06:35 PDT 2022","Wed Jul 20 06:07:52 PDT 2022","Tue Aug 02 06:07:52 PDT 2022","Thu Jul 21 15:43:53 PDT 2022","","","77","100% (201/201)","100% (159/159)","0% (0/0)","bathroom","use someone else's razor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","some OTHER PERSON's attribute","","","","","","","","","is","","","","","","","","","condition or state","","","","","","","","","given permission to use razor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","","some OTHER PERSON's attribute","","","","","is NOT","","","","","condition or state","","","","","given permission to use razor","","","","","","","","","","","","","","","","","","","","","false","false"
"3XJOUITW8VQL7SDX1A2DCA2TGVCTQN","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Mon Jul 18 14:51:02 PDT 2022","1","BatchId:4783654;OriginalHitTemplateId:928390828;","21600","1123200","Sun Aug 07 14:51:02 PDT 2022","","","30X31N5D65PVSWRUDG530PNVDJJASO","A39SK1E6IMQBD5","Approved","Mon Jul 18 17:52:11 PDT 2022","Mon Jul 18 17:58:12 PDT 2022","Sun Jul 31 17:58:12 PDT 2022","Tue Jul 19 11:53:07 PDT 2022","","","361","75% (888/1182)","75% (885/1179)","68% (634/928)","athletic field","calmly sit in the stands","","the PERSON PERFORMING BEHAVIOR is also doing","","","","","","","is","","","","","","","athletic field behavior","","","","","","","listen to the coach","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","","is","","","","","","","","","condition or state","","","","","","","","","bored","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","","the PERSON PERFORMING BEHAVIOR's attribute","","","","","is","","","","","condition or state","","","","","fidgety","","","","","","","","","","","","","","","","","","","","","false","false"
"3B9XR6P1WFU4PJF36YRJFFKLWTKBJO","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Mon Jul 18 14:51:02 PDT 2022","1","BatchId:4783654;OriginalHitTemplateId:928390828;","21600","1123200","Sun Aug 07 14:51:02 PDT 2022","","","33L7PJKHCIXIO8BU5IQFE3DMR5T8TN","A2RBF3IIJP15IH","Submitted","Mon Aug 01 13:22:21 PDT 2022","Mon Aug 01 13:24:43 PDT 2022","Sun Aug 14 13:24:43 PDT 2022","","","","142","100% (436/436)","100% (358/358)","100% (34/34)","campus","attend a class","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","is","","","","","","","campus role","","","","","","","student","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR is also doing","","","","","","","","is","is","","","","","","","","campus role","campus behavior","","","","","","","","staff member","visiting a teacher","","","","","","","","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR is also doing","is","is","campus role","campus behavior","administrator","evaluating a teacher","","","","","","","","","","","","","","","","","","","","","false","false","","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR is also doing","","","","is","is","","","","campus role","campus behavior","","","","student","go to class in your pajamas","","","","","","","","","","","","","","","","","","","","false","false"
"3VW0145YLZB08AJ0XNHSTVVF8SOMJO","3IF0VZGELRERE7RGQ6XCALJS40C7MG","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Mon Jul 18 14:51:02 PDT 2022","1","BatchId:4783654;OriginalHitTemplateId:928390828;","21600","1123200","Sun Aug 07 14:51:02 PDT 2022","","","3QAPZX2QN6C6MKCERZT4K1YE7AI029","A39SK1E6IMQBD5","Submitted","Wed Jul 27 05:45:05 PDT 2022","Wed Jul 27 05:47:57 PDT 2022","Tue Aug 09 05:47:57 PDT 2022","","","","172","75% (888/1182)","75% (885/1179)","68% (634/928)","athletic field","kiss your significant other","","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","is NOT","","","","","","","condition or state","","","","","","","dead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR is also doing","","","","","","","","","is","","","","","","","","","athletic field behavior","","","","","","","","","go home with someone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","","the PERSON PERFORMING BEHAVIOR's attribute","","","","","is","","","","","condition or state","","","","","dead","","","","","","","","","","","","","","","","","","","","","false","false"
